ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
55.009,-0.0754,0.0095,0.9995,-2.3664,0.1679,1.0305
55.029,-0.0676,0.0029,1.0012,-2.3435,0.2366,1.0382
55.049,-0.0703,0.0066,0.9961,-2.2519,0.0305,1.0763
55.069,-0.0769,0.009,0.999,-2.2061,0.2443,1.1069
55.089,-0.0706,0.0066,0.9939,-2.3511,0.2366,1.0076
55.109,-0.0754,0.0112,0.9995,-2.2824,0.2366,1.084
55.129,-0.071,0.009,0.9946,-2.3053,0.1527,0.9542
55.149,-0.073,0.0125,0.9985,-2.3893,0.1832,0.9389
55.169,-0.0701,0.0107,0.999,-2.3511,0.1832,1.0229
55.189,-0.0703,0.0103,1.0056,-2.4275,0.1679,0.9924
55.209,-0.0703,0.0081,1.0042,-2.4504,0.1298,0.9695
55.229,-0.0696,0.0125,0.9949,-2.3282,0.084,1.0611
55.249,-0.0715,0.0127,0.9949,-2.3893,0.1603,1.1069
55.269,-0.0708,0.0107,1.0029,-2.2214,0.1298,0.9695
55.289,-0.0708,0.0098,1.0056,-2.3969,0.0153,1.0153
55.309,-0.0701,0.0107,0.9927,-2.3511,0.1298,1.0458
55.329,-0.073,0.0078,1.0017,-2.3435,0.1374,0.9924
55.349,-0.0735,0.0076,0.9961,-2.2901,0.0153,1.0458
55.369,-0.0713,0.0122,0.9946,-2.3282,0.1145,1.0305
55.389,-0.0701,0.0095,0.9993,-2.229,0.2366,0.9771
55.409,-0.072,0.0081,0.9968,-2.2443,0.1603,1.0305
55.429,-0.0693,0.011,0.9956,-2.2519,0.1069,1.1069
55.449,-0.0715,0.0093,1.0007,-2.458,0.1985,1.084
55.469,-0.0737,0.0105,0.9937,-2.4122,0.0687,1.0305
55.489,-0.0703,0.0076,0.9937,-2.2443,0.1374,0.9924
55.51,-0.0732,0.0063,1.0044,-2.3053,0.1069,1.0
55.529,-0.071,0.009,0.9978,-2.2977,0.0534,1.0458
55.549,-0.072,0.0137,1.0022,-2.3206,0.1069,0.9466
55.569,-0.0688,0.0093,0.9937,-2.2977,0.0687,1.0611
55.589,-0.0691,0.01,0.9976,-2.3664,0.0916,0.9466
55.609,-0.0725,0.0076,0.9978,-2.3359,0.2214,1.0611
55.629,-0.0737,0.0083,0.9985,-2.2595,0.2519,1.0916
55.649,-0.0723,0.0088,0.9922,-2.3817,0.1298,1.0229
55.669,-0.0732,0.01,0.9985,-2.2901,0.1527,1.0534
55.689,-0.072,0.0095,0.9924,-2.2977,0.0687,1.0534
55.709,-0.0713,0.0112,0.9922,-2.4733,0.0992,1.0992
55.729,-0.071,0.0112,0.9993,-2.3435,0.1374,1.0153
55.749,-0.0706,0.0088,0.9985,-2.3969,0.1145,1.0382
55.769,-0.0737,0.0083,0.9971,-2.3206,0.0916,1.0382
55.789,-0.0688,0.0061,1.0042,-2.2901,0.0763,1.0534
55.809,-0.0747,0.01,0.9944,-2.2672,0.0992,1.0
55.829,-0.074,0.0105,1.0024,-2.2901,0.2366,1.0076
55.849,-0.0723,0.0071,0.9939,-2.4427,0.1908,1.0534
55.869,-0.0703,0.0107,0.9988,-2.2595,0.1069,1.0916
55.889,-0.0728,0.0122,1.002,-2.4046,0.1145,1.1069
55.909,-0.0706,0.0122,0.9988,-2.313,0.1221,1.0382
55.929,-0.074,0.009,0.998,-2.4656,0.2748,0.9542
55.949,-0.0713,0.0085,0.9956,-2.3511,0.229,1.0763
55.969,-0.0708,0.0105,0.9878,-2.4275,0.0916,1.0076
55.989,-0.0742,0.0107,0.9988,-2.2595,0.1527,0.9695
56.009,-0.0713,0.0107,1.0005,-2.2901,0.0229,1.0916
56.029,-0.0715,0.0103,1.001,-2.4809,0.1221,1.0763
56.049,-0.0679,0.0093,1.0012,-2.3969,0.1756,1.1069
56.069,-0.0669,0.0083,1.0029,-2.374,0.084,0.9847
56.089,-0.0725,0.0081,0.9917,-2.3893,0.229,1.0229
56.109,-0.0723,0.0085,1.0015,-2.374,0.1527,1.0382
56.129,-0.0713,0.0115,0.9978,-2.3053,0.1221,0.9924
56.15,-0.071,0.0134,1.0037,-2.2519,0.0992,1.0076
56.169,-0.0723,0.0093,0.9958,-2.3206,0.0916,1.0076
56.189,-0.0715,0.0122,1.0,-2.2366,0.1527,1.0992
56.209,-0.0701,0.01,0.9976,-2.313,0.0916,1.0229
56.229,-0.0715,0.0112,0.9978,-2.3817,0.0992,1.084
56.249,-0.0718,0.0132,1.0046,-2.3435,0.2214,0.9542
56.269,-0.0732,0.0103,1.0005,-2.4046,0.2366,1.0382
56.289,-0.0764,0.0112,1.0037,-2.3969,0.1221,1.0382
56.309,-0.0696,0.0085,1.0037,-2.3206,0.0458,1.0458
56.329,-0.0737,0.0103,0.9944,-2.4122,0.1679,0.9924
56.349,-0.074,0.0056,0.9934,-2.3969,0.145,1.0
56.369,-0.0693,0.0081,0.9983,-2.3282,0.0916,1.084
56.389,-0.0698,0.0088,0.9961,-2.4504,0.145,1.0382
56.409,-0.0691,0.0129,0.9973,-2.3435,0.1985,1.0305
56.429,-0.0762,0.01,0.9919,-2.374,0.145,1.0382
56.449,-0.073,0.0103,0.999,-2.3969,0.0916,1.0229
56.469,-0.0713,0.0061,0.9978,-2.3817,0.2595,1.0305
56.489,-0.0723,0.0115,0.9998,-2.2672,0.0382,1.0
56.509,-0.0728,0.0088,0.991,-2.2672,0.1756,1.0763
56.529,-0.0701,0.0061,1.0042,-2.3969,0.145,1.0076
56.549,-0.071,0.0081,0.9983,-2.3511,0.1298,1.0992
56.569,-0.0681,0.011,0.9978,-2.4198,0.0076,0.9771
56.589,-0.073,0.0112,0.9993,-2.3435,0.1221,0.9389
56.609,-0.0723,0.0078,0.9966,-2.3969,0.229,1.0763
56.629,-0.0696,0.0098,0.9893,-2.3893,0.0382,1.0992
56.649,-0.0706,0.012,0.9941,-2.3282,0.145,1.0687
56.669,-0.0745,0.0078,0.9995,-2.313,0.1145,0.9771
56.689,-0.0706,0.0076,0.9998,-2.3817,0.1374,1.0534
56.709,-0.0681,0.0107,1.0007,-2.458,0.1756,1.084
56.729,-0.0725,0.0083,1.0002,-2.4198,0.1603,1.0
56.749,-0.0735,0.0115,0.9978,-2.3588,0.1756,1.0611
56.769,-0.0701,0.0095,0.9995,-2.3435,0.0763,1.0687
56.79,-0.071,0.0063,0.9929,-2.4046,0.1298,1.0076
56.809,-0.0723,0.0107,1.0015,-2.3664,0.2214,1.0305
56.829,-0.0723,0.0095,0.9951,-2.3282,0.0763,1.0153
56.849,-0.0701,0.0122,1.0,-2.3206,0.084,1.0458
56.869,-0.0757,0.0107,0.9922,-2.3893,0.2748,0.9618
56.889,-0.0671,0.011,0.9954,-2.3282,0.145,1.0305
56.909,-0.0728,0.0107,0.9995,-2.3817,0.2824,0.9313
56.929,-0.0669,0.01,0.9905,-2.3511,0.0992,0.9847
56.949,-0.0742,0.0081,1.0017,-2.458,0.2672,1.0916
56.969,-0.0715,0.0151,0.9961,-2.2977,0.1832,0.9389
56.989,-0.0698,0.0098,0.9963,-2.2672,0.1527,1.0305
57.009,-0.0728,0.0098,0.9937,-2.374,0.1679,0.9466
57.029,-0.0759,0.012,0.9966,-2.229,0.2519,1.0
57.049,-0.0696,0.0093,0.9924,-2.3664,0.1832,1.0153
57.069,-0.0747,0.0056,0.9927,-2.3511,0.2519,1.0534
57.089,-0.0718,0.0076,1.0,-2.3969,0.1298,0.9695
57.109,-0.0706,0.0098,0.9985,-2.3511,0.084,1.0153
57.129,-0.0723,0.0076,0.9927,-2.313,0.2519,1.0534
57.149,-0.071,0.0085,0.9968,-2.5115,0.0992,1.1374
57.169,-0.0708,0.0112,0.9893,-2.3053,0.1679,0.9847
57.189,-0.0723,0.01,0.9941,-2.3282,0.1603,1.0382
57.209,-0.0684,0.0088,0.9983,-2.313,0.1527,1.0687
57.229,-0.0688,0.0125,0.9902,-2.3053,0.1298,1.0534
57.249,-0.0728,0.0093,0.9978,-2.4504,0.1374,1.0611
57.269,-0.073,0.0105,0.9963,-2.374,0.1298,1.0534
57.289,-0.0688,0.0115,0.9973,-2.3359,0.1221,1.0153
57.309,-0.0679,0.0071,0.9932,-2.374,0.1527,1.0153
57.329,-0.0669,0.0103,0.9937,-2.313,0.0611,1.0534
57.349,-0.0686,0.0122,0.999,-2.2672,0.1603,1.0534
57.369,-0.075,0.0122,0.9961,-2.3588,0.1832,0.9695
57.389,-0.075,0.0134,0.9966,-2.2977,0.1832,1.0992
57.409,-0.074,0.0132,0.9993,-2.229,0.1908,1.1221
57.43,-0.0693,0.0112,1.0,-2.3435,0.0992,1.0992
57.449,-0.0703,0.0107,0.9985,-2.313,0.1221,1.1603
57.469,-0.0715,0.0115,0.998,-2.2901,0.1985,1.1298
57.489,-0.0732,0.009,0.9893,-2.3588,0.2366,1.0153
57.509,-0.0713,0.009,0.9995,-2.4733,0.2366,1.0458
57.529,-0.0747,0.01,0.9897,-2.4275,0.2137,0.9313
57.549,-0.0776,0.0088,0.9976,-2.374,0.1069,0.9618
57.569,-0.0674,0.0083,0.9993,-2.3817,0.2519,1.084
57.589,-0.073,0.0107,0.9932,-2.4504,0.1374,1.084
57.609,-0.0701,0.0095,0.9944,-2.4046,0.229,1.0
57.629,-0.0698,0.0088,0.9978,-2.2901,0.1298,1.0611
57.649,-0.0696,0.0134,0.9956,-2.3206,0.1374,1.0687
57.669,-0.073,0.01,0.9932,-2.4275,0.1069,1.1145
57.689,-0.0706,0.0098,0.9939,-2.2672,0.145,0.9084
57.709,-0.0706,0.0122,0.9949,-2.3206,0.0992,1.0229
57.729,-0.0696,0.0107,0.9951,-2.3588,0.2137,1.0534
57.749,-0.0723,0.0098,1.0012,-2.3053,0.1603,1.0382
57.769,-0.0728,0.0122,0.99,-2.3359,0.1908,0.9618
57.789,-0.0696,0.0093,0.9968,-2.2748,0.1603,1.0153
57.809,-0.0742,0.0098,0.9988,-2.3206,0.1679,0.9924
57.829,-0.0732,0.0132,0.9934,-2.458,0.0992,1.0763
57.849,-0.0723,0.0061,0.9949,-2.4962,0.1832,1.0611
57.869,-0.0684,0.0122,0.9995,-2.3969,0.1603,1.0382
57.889,-0.0723,0.0146,0.9961,-2.313,0.229,1.0076
57.909,-0.0723,0.0073,1.0027,-2.3969,0.2137,1.0611
57.929,-0.0679,0.0122,0.998,-2.3664,0.1679,0.9847
57.949,-0.0698,0.0066,1.0017,-2.3511,0.1298,1.084
57.969,-0.073,0.009,0.9946,-2.4046,0.1908,1.0458
57.989,-0.075,0.009,0.9968,-2.2366,0.1145,0.9695
58.009,-0.0649,0.0127,0.9985,-2.313,0.1221,1.0687
58.029,-0.0693,0.0088,0.9954,-2.3282,0.1298,0.9847
58.049,-0.0688,0.0046,1.0032,-2.2748,0.1069,0.9237
58.07,-0.0767,0.0083,0.9958,-2.2672,0.1221,1.084
58.089,-0.0693,0.0103,1.0059,-2.2977,0.0305,0.9847
58.109,-0.073,0.009,1.0022,-2.4275,0.1985,1.0687
58.129,-0.073,0.012,0.9917,-2.3511,0.1527,0.9924
58.149,-0.0745,0.0093,1.001,-2.2443,0.1527,1.0458
58.169,-0.0742,0.0088,0.9929,-2.4122,0.1069,1.1221
58.189,-0.0737,0.012,0.9968,-2.3893,0.1679,1.0382
58.209,-0.0691,0.0134,0.9988,-2.313,0.1374,1.0229
58.229,-0.0703,0.011,1.0034,-2.4122,0.1679,1.0611
58.249,-0.073,0.0076,0.9985,-2.3588,0.0992,1.0687
58.269,-0.0701,0.0083,0.9971,-2.4351,0.0687,1.0382
58.289,-0.0698,0.0129,0.998,-2.3817,0.1527,0.9389
58.309,-0.0686,0.0139,0.9912,-2.2443,0.1374,1.0534
58.329,-0.0698,0.0085,0.9949,-2.313,0.0687,1.0229
58.349,-0.0735,0.0107,1.0027,-2.4427,0.1145,1.0534
58.369,-0.0703,0.0112,0.9954,-2.2748,0.0916,0.9618
58.389,-0.0679,0.0078,0.999,-2.4809,0.2443,0.9771
58.409,-0.0708,0.009,0.9951,-2.4809,0.1374,0.9389
58.429,-0.0715,0.0125,0.9976,-2.4351,0.1832,1.1221
58.449,-0.075,0.0061,0.9985,-2.4427,0.2214,1.0076
58.469,-0.074,0.0081,1.0002,-2.4046,0.1832,1.0687
58.489,-0.0742,0.0115,0.9973,-2.2977,0.084,1.0763
58.509,-0.0725,0.0142,0.9963,-2.313,0.2061,0.9924
58.529,-0.0745,0.0115,0.9944,-2.3053,0.1069,0.9771
58.549,-0.0684,0.0088,0.9956,-2.4351,0.2061,1.0458
58.569,-0.0713,0.0095,0.9968,-2.4046,0.1527,1.0534
58.589,-0.0701,0.0071,0.9944,-2.3664,0.1679,0.9771
58.609,-0.0708,0.011,0.9985,-2.2977,0.1221,1.1527
58.629,-0.0723,0.009,0.9971,-2.4427,0.1374,1.084
58.649,-0.0684,0.0173,0.9976,-2.3435,0.1985,1.0534
58.669,-0.0723,0.0098,0.9944,-2.3511,0.1298,1.0458
58.689,-0.0674,0.009,1.0022,-2.4427,0.1603,1.0229
58.71,-0.0693,0.0095,0.9988,-2.3969,0.145,1.0611
58.729,-0.0674,0.0127,0.9983,-2.5115,0.229,1.0
58.749,-0.0693,0.0105,0.9971,-2.3893,0.1527,0.9847
58.769,-0.0715,0.0073,1.002,-2.4275,0.1374,1.0382
58.789,-0.0737,0.012,0.9971,-2.3511,0.1908,1.0
58.809,-0.0696,0.0083,0.9993,-2.3969,0.1374,0.9389
58.829,-0.0698,0.0083,1.0,-2.2977,0.0382,1.0153
58.849,-0.071,0.0103,1.002,-2.3282,0.1603,1.0916
58.869,-0.074,0.0071,1.0044,-2.3206,0.2977,0.9466
58.889,-0.0691,0.0105,0.9944,-2.3206,0.0992,0.9847
58.909,-0.0713,0.0117,1.0037,-2.3817,0.2214,1.0229
58.929,-0.071,0.0095,0.9971,-2.3969,0.1527,1.0687
58.949,-0.0703,0.0105,1.002,-2.3282,0.1374,1.0534
58.969,-0.0723,0.0115,0.9956,-2.3435,0.0687,0.9847
58.989,-0.074,0.0098,0.9995,-2.3282,0.1221,1.1145
59.009,-0.071,0.0095,0.9973,-2.4427,0.0916,0.9618
59.029,-0.0708,0.0115,1.0022,-2.3664,0.1374,1.0687
59.049,-0.0703,0.009,0.9963,-2.4046,0.1908,0.9924
59.069,-0.0688,0.0105,0.999,-2.2137,0.1527,1.0992
59.089,-0.0735,0.0115,0.9973,-2.3206,0.1221,1.0763
59.109,-0.074,0.0095,1.0024,-2.3206,0.1145,1.0458
59.129,-0.0742,0.0078,0.9922,-2.3053,0.2595,0.9542
59.149,-0.073,0.0112,0.9919,-2.3893,0.1221,1.0076
59.169,-0.0679,0.0093,0.9978,-2.3511,0.1985,0.9542
59.189,-0.0725,0.0103,0.9968,-2.3893,0.0916,1.0611
59.209,-0.0654,0.0122,1.0012,-2.3893,0.0382,0.9618
59.229,-0.074,0.012,0.9919,-2.4275,0.0534,1.0763
59.249,-0.071,0.0103,1.0027,-2.3817,0.2137,0.9924
59.269,-0.0737,0.0056,0.9958,-2.3969,0.0916,1.0458
59.289,-0.0703,0.0083,1.0039,-2.2519,0.0611,1.0763
59.309,-0.0696,0.0088,1.0022,-2.3664,0.1374,1.1069
59.329,-0.0686,0.0115,0.9971,-2.3511,0.0611,1.0534
59.35,-0.0698,0.0081,0.9973,-2.3359,0.1145,1.084
59.369,-0.0725,0.0103,1.0002,-2.4198,0.1679,0.9771
59.389,-0.0698,0.0085,1.0007,-2.3282,0.1145,1.0229
59.409,-0.0686,0.009,0.9949,-2.2443,0.1679,0.9771
59.429,-0.0686,0.0098,1.0029,-2.4351,0.1908,1.1145
59.449,-0.0698,0.0098,0.9912,-2.313,0.2061,1.0458
59.469,-0.0713,0.0125,0.998,-2.4122,0.2366,1.0534
59.489,-0.072,0.0076,1.0049,-2.3359,0.0763,1.1145
59.509,-0.0691,0.0127,0.9963,-2.3359,0.145,0.9924
59.529,-0.0706,0.0061,0.9954,-2.4427,0.0763,0.9924
59.549,-0.0684,0.0105,1.0002,-2.4275,0.1221,0.9695
59.569,-0.0686,0.0095,0.9924,-2.2901,0.0763,1.0611
59.589,-0.0686,0.0098,0.9971,-2.3588,0.2061,1.0229
59.609,-0.075,0.0112,1.0017,-2.3969,0.0534,1.0153
59.629,-0.0701,0.0117,0.9983,-2.2519,0.1145,1.0687
59.649,-0.0723,0.0103,0.9954,-2.3511,0.1832,1.0687
59.669,-0.0747,0.0088,1.0015,-2.3969,0.1832,0.9618
59.689,-0.0713,0.0127,0.9966,-2.313,0.145,1.1679
59.709,-0.0688,0.0129,0.9883,-2.4427,0.1603,1.0458
59.729,-0.0725,0.0081,1.0044,-2.1908,0.1603,1.0305
59.749,-0.0696,0.0127,0.9983,-2.2443,0.1679,1.084
59.769,-0.0708,0.0093,0.9927,-2.3664,0.1985,0.9618
59.789,-0.0715,0.0061,0.991,-2.4733,0.1908,1.1374
59.809,-0.0706,0.009,0.9958,-2.3359,0.0611,1.0229
59.829,-0.071,0.0095,0.9966,-2.2672,0.1679,1.0
59.849,-0.073,0.0076,0.9956,-2.3206,0.1145,0.9771
59.869,-0.0769,0.0129,0.9971,-2.3053,0.1832,1.0153
59.889,-0.0745,0.0112,0.9939,-2.3664,0.2061,0.9924
59.909,-0.0701,0.0085,0.9944,-2.3359,0.1221,1.1221
59.929,-0.0732,0.0112,0.9895,-2.2748,0.0687,1.0534
59.949,-0.0708,0.0066,0.9946,-2.2366,0.1603,0.9542
59.969,-0.0701,0.0068,0.9963,-2.3206,0.1832,1.0687
59.99,-0.0681,0.0112,0.9939,-2.4351,0.2214,0.9695
60.009,-0.0754,0.0105,0.9971,-2.4275,0.0763,1.0916
60.029,-0.0669,0.0066,0.9924,-2.3511,0.1374,0.9618
60.049,-0.0691,0.0103,0.9875,-2.2824,0.0992,0.9847
60.069,-0.0715,0.0105,1.0002,-2.3588,0.1603,1.0076
60.089,-0.073,0.0095,1.0015,-2.4198,0.2061,1.0611
60.109,-0.0735,0.0098,0.9973,-2.3588,0.1069,1.0153
60.129,-0.0732,0.0159,0.9941,-2.3053,0.0992,1.0611
60.149,-0.0693,0.0076,0.9963,-2.4122,0.1069,0.9924
60.169,-0.0713,0.0066,0.99,-2.3817,0.0992,1.0458
60.189,-0.0757,0.01,0.9946,-2.3206,0.0687,1.0534
60.209,-0.075,0.0083,1.0024,-2.2824,0.0763,0.9389
60.229,-0.0713,0.011,0.9946,-2.4122,0.1908,0.9618
60.249,-0.072,0.0085,0.999,-2.3969,0.1756,1.0458
60.269,-0.0723,0.0117,1.0007,-2.4046,0.145,1.0458
60.289,-0.0723,0.0081,0.9968,-2.3588,0.084,1.0458
60.309,-0.0703,0.0132,0.991,-2.313,0.1374,1.0611
60.329,-0.0703,0.0066,0.9944,-2.2824,0.0992,1.0611
60.349,-0.0715,0.01,0.9924,-2.2901,0.0992,1.0763
60.369,-0.0723,0.0093,0.9919,-2.3893,0.0763,1.084
60.389,-0.0691,0.0093,0.9963,-2.2901,0.145,1.0076
60.409,-0.0732,0.0098,0.9932,-2.3435,0.0916,1.0916
60.429,-0.0701,0.0081,0.9998,-2.3359,0.0611,1.0
60.449,-0.0696,0.0081,1.0029,-2.5267,0.0687,1.0458
60.469,-0.0725,0.0115,0.9961,-2.2672,0.1832,1.084
60.489,-0.0728,0.0068,0.9927,-2.3282,0.1756,1.0076
60.509,-0.0708,0.0046,0.9978,-2.3435,0.1221,1.0763
60.529,-0.0686,0.0105,0.9963,-2.4046,0.1145,1.0611
60.549,-0.0662,0.0105,0.9985,-2.3817,0.1069,1.0916
60.569,-0.0696,0.0085,0.9988,-2.3206,0.1756,1.0305
60.589,-0.0713,0.0132,1.001,-2.3206,0.1145,1.084
60.609,-0.0691,0.0061,0.9973,-2.3053,0.145,0.9924
60.63,-0.0713,0.0112,0.9963,-2.3435,0.0763,1.1221
60.649,-0.075,0.0115,1.0032,-2.4122,0.2137,1.0382
60.669,-0.0688,0.0117,0.9937,-2.3664,0.1069,1.0382
60.689,-0.0706,0.0066,1.0007,-2.4962,0.1985,1.1069
60.709,-0.0713,0.009,0.998,-2.2137,0.229,1.0458
60.729,-0.0715,0.0083,0.9985,-2.2901,0.1603,1.0687
60.749,-0.0686,0.0093,0.9939,-2.4046,0.1832,1.0305
60.769,-0.0703,0.01,0.9985,-2.2672,0.084,1.0305
60.789,-0.0681,0.0107,0.9978,-2.4198,0.0687,1.0153
60.809,-0.0742,0.0112,0.9939,-2.4656,0.0916,0.9389
60.829,-0.0708,0.0095,0.9971,-2.3282,0.1603,1.1298
60.849,-0.0691,0.0112,0.9983,-2.2366,0.1832,1.0687
60.869,-0.0713,0.0098,0.999,-2.3588,0.2519,0.9771
60.889,-0.0713,0.012,1.001,-2.4351,0.1756,0.9618
60.909,-0.0652,0.0122,0.9966,-2.374,0.0916,0.9924
60.929,-0.0706,0.0098,0.9985,-2.3435,0.0992,1.1527
60.949,-0.0732,0.0125,1.0022,-2.2443,0.084,1.0763
60.969,-0.0735,0.009,0.9971,-2.3893,0.0992,1.0
60.989,-0.0671,0.0103,1.0017,-2.3435,0.1527,1.0153
61.009,-0.0681,0.0137,1.0054,-2.4656,0.0534,1.0
61.029,-0.0698,0.009,0.9995,-2.3206,0.1527,0.9618
61.049,-0.0742,0.012,0.9971,-2.2977,0.1221,1.0458
61.069,-0.073,0.0085,0.9993,-2.3435,0.0916,1.0534
61.089,-0.0691,0.0098,0.998,-2.3053,0.1221,1.0611
61.109,-0.0708,0.0076,1.0027,-2.4504,0.1374,1.0153
61.129,-0.0706,0.0098,0.9949,-2.3282,0.0687,1.0305
61.149,-0.0706,0.0107,0.9985,-2.2595,0.0763,1.0916
61.169,-0.0701,0.01,0.9993,-2.3893,0.1298,1.0382
61.189,-0.0688,0.0115,0.9937,-2.4046,0.0992,1.0458
61.209,-0.071,0.0115,0.9905,-2.3359,0.0534,1.0
61.229,-0.0735,0.0093,0.9993,-2.2977,0.1374,1.0534
61.249,-0.0732,0.0081,1.0029,-2.4122,0.2519,1.0305
61.27,-0.0706,0.0081,1.0002,-2.3664,0.1374,1.0229
61.289,-0.0754,0.0103,0.9949,-2.3511,0.1832,1.0229
61.309,-0.0681,0.0107,0.9929,-2.3359,0.1298,1.1527
61.329,-0.0676,0.0085,1.0,-2.2672,0.1069,1.0687
61.349,-0.0691,0.0112,0.9951,-2.3588,0.1985,1.0763
61.369,-0.0703,0.0103,0.999,-2.3206,0.1221,1.0534
61.389,-0.073,0.0129,0.9971,-2.3206,0.0763,1.0382
61.409,-0.0725,0.0122,0.9927,-2.2748,0.1374,1.1069
61.429,-0.0698,0.0098,1.0015,-2.2977,0.0992,1.0763
61.449,-0.0732,0.0088,0.9934,-2.3969,0.1832,1.0076
61.469,-0.0723,0.009,0.9995,-2.4885,0.1069,1.0305
61.489,-0.0764,0.0083,0.9961,-2.3282,0.2137,1.0229
61.509,-0.0737,0.0137,0.9998,-2.374,0.1527,0.9847
61.529,-0.0671,0.0146,0.9893,-2.3359,0.1756,1.0305
61.549,-0.0674,0.0112,0.9929,-2.3282,0.0611,1.084
61.569,-0.0671,0.0129,0.9971,-2.4656,0.0763,1.0076
61.589,-0.0742,0.0107,0.9937,-2.3511,0.1603,1.0153
61.609,-0.0684,0.0105,0.9968,-2.3359,0.1527,0.9847
61.629,-0.0696,0.0137,1.001,-2.3435,0.2061,1.0153
61.649,-0.073,0.0125,0.9973,-2.4504,0.229,0.916
61.669,-0.0725,0.0081,1.0024,-2.2672,0.1908,1.0611
61.689,-0.0735,0.012,1.0066,-2.3664,0.145,1.0534
61.709,-0.0691,0.0098,0.9978,-2.3511,0.0992,0.9313
61.729,-0.0732,0.0085,0.9966,-2.3664,0.145,1.0687
61.749,-0.071,0.0083,0.9941,-2.4046,0.145,1.0305
61.769,-0.071,0.0107,1.0049,-2.313,0.1145,1.0687
61.789,-0.0723,0.0122,0.9971,-2.3588,0.1603,1.0687
61.809,-0.0737,0.0125,0.988,-2.3893,0.1832,1.0916
61.829,-0.0725,0.0066,0.9849,-2.3664,0.1679,1.0534
61.849,-0.0732,0.0127,0.9968,-2.2901,0.1603,1.0153
61.869,-0.0703,0.0122,0.998,-2.3359,0.2137,1.0382
61.889,-0.075,0.0098,0.9924,-2.3359,0.0,1.0611
61.91,-0.0698,0.0139,1.0017,-2.3359,0.1603,1.1145
61.929,-0.0708,0.0076,0.9988,-2.4046,0.1985,1.1221
61.949,-0.0686,0.0085,0.9949,-2.2977,0.1603,0.9695
61.969,-0.0754,0.009,0.9995,-2.2901,0.0916,1.0305
61.989,-0.0725,0.0105,0.9995,-2.3206,0.1527,1.0611
62.009,-0.0769,0.0083,0.9968,-2.3359,0.1298,1.0687
62.029,-0.0715,0.0127,0.9966,-2.1832,0.084,1.0
62.049,-0.0696,0.0132,0.9958,-2.313,0.2366,1.1145
62.069,-0.0718,0.01,0.9976,-2.374,0.084,1.0229
62.089,-0.072,0.0103,1.0073,-2.374,0.084,1.0992
62.109,-0.0703,0.0078,0.9951,-2.3359,0.1908,1.0305
62.129,-0.0693,0.0073,1.0037,-2.3969,0.1069,1.0
62.149,-0.0713,0.0095,0.998,-2.3359,0.1374,0.9542
62.169,-0.0706,0.012,0.9971,-2.3435,0.1756,1.0687
62.189,-0.0701,0.01,0.9978,-2.4962,0.1221,0.9618
62.209,-0.0745,0.0107,1.0024,-2.3588,0.1756,1.0229
62.229,-0.0723,0.0105,0.9958,-2.5038,0.0916,1.0
62.249,-0.0737,0.0085,1.0015,-2.3359,0.2366,1.0534
62.269,-0.0737,0.0098,0.9993,-2.229,0.2137,0.9924
62.289,-0.0671,0.0107,0.9956,-2.4351,0.1832,1.0534
62.309,-0.0679,0.0071,1.0005,-2.229,0.0763,0.9924
62.329,-0.0698,0.009,0.9971,-2.3664,0.1374,0.9695
62.349,-0.0686,0.0112,0.9912,-2.5191,0.0534,0.9008
62.369,-0.0718,0.0083,0.9951,-2.3893,0.1069,1.0076
62.389,-0.0696,0.0125,0.9883,-2.3359,0.0916,1.0305
62.409,-0.0742,0.0122,1.0002,-2.3893,0.1679,1.0
62.429,-0.0693,0.009,1.0015,-2.2901,0.1756,0.9924
62.449,-0.073,0.0068,0.999,-2.3664,0.2443,1.0763
62.469,-0.0693,0.0122,0.9941,-2.3053,0.1908,1.0305
62.489,-0.0715,0.0088,0.9968,-2.3053,0.1756,0.9847
62.509,-0.0696,0.0107,0.9932,-2.3435,0.1374,1.0
62.529,-0.0703,0.012,0.9915,-2.3893,0.1374,1.145
62.55,-0.0703,0.011,0.9951,-2.2977,0.1603,1.0076
62.569,-0.0676,0.0042,0.9917,-2.313,0.1298,1.0687
62.589,-0.0691,0.0095,0.9961,-2.3511,0.1985,1.0534
62.609,-0.0698,0.0085,0.9978,-2.3206,0.1985,1.0534
62.629,-0.0737,0.012,0.9983,-2.3053,0.0382,1.145
62.649,-0.0686,0.009,0.9946,-2.3282,0.0763,1.0382
62.669,-0.0728,0.0068,1.0024,-2.4962,0.229,1.0534
62.689,-0.0737,0.0068,1.0007,-2.3206,0.0992,1.0687
62.709,-0.0718,0.0085,0.9868,-2.2443,0.1069,1.0763
62.729,-0.0708,0.0142,0.9871,-2.2748,0.1374,1.0229
62.749,-0.0728,0.0081,1.0017,-2.3053,0.1985,1.0992
62.769,-0.0718,0.0122,0.9927,-2.3282,0.0763,0.9466
62.789,-0.0691,0.0093,0.9922,-2.313,0.1603,1.0534
62.809,-0.0732,0.0081,0.9971,-2.3588,0.1069,1.0534
62.829,-0.0713,0.0134,1.0039,-2.3664,0.1527,0.9847
62.849,-0.0725,0.0098,0.9954,-2.3282,0.2519,1.0229
62.869,-0.0735,0.0083,0.9961,-2.4122,0.1679,1.0076
62.889,-0.0735,0.0068,0.9983,-2.3282,0.084,1.0229
