ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
26.189,3.0015,3.9248,0.0024,1.1527,40.6336,484.7634
26.209,3.0518,3.9658,3.9614,8.0382,32.9695,494.1298
26.229,3.0088,3.9468,3.9067,8.4275,48.4885,482.7481
26.249,3.0073,3.9678,3.8567,6.7557,60.2672,487.3741
26.269,3.0662,3.9668,3.811,499.7405,63.9389,492.5802
26.289,2.9583,3.9597,3.9067,482.8779,38.8702,491.4275
26.309,2.9624,3.9458,3.8972,493.1374,24.2214,498.3817
26.329,3.009,3.9282,3.8042,18.5954,46.2214,3.5802
26.349,3.1135,3.9485,3.8503,3.1832,68.1069,2.3206
26.369,3.1648,0.0125,3.8313,498.6794,53.3206,492.9924
26.389,2.9719,3.9729,3.822,493.7405,1.5954,494.0153
26.409,2.8889,3.9529,3.8459,489.2443,9.6336,497.9466
26.429,2.9895,3.9165,3.8174,498.3817,13.8779,8.2672
26.449,3.0818,3.9424,3.8313,497.1756,20.626,5.2824
26.469,3.0676,3.9468,3.7998,493.9542,495.3817,493.4886
26.489,2.9609,3.968,3.7859,497.1145,478.626,495.3435
26.509,2.978,3.9578,3.804,495.0611,486.229,1.6183
26.529,3.0264,3.9456,3.8298,497.084,495.0382,9.1908
26.549,3.0649,3.9348,3.8474,495.7023,498.0382,5.1374
26.569,3.0256,3.949,3.7888,1.313,489.9695,0.2519
26.589,3.0027,3.9478,3.7839,495.3588,488.3283,499.8244
26.609,2.9746,3.9614,3.834,489.9695,490.7786,1.5725
26.629,3.04,3.9526,3.8665,496.4504,498.0458,4.8702
26.649,3.0483,3.9336,3.843,0.8321,491.5649,2.1069
26.669,3.0037,3.9529,3.8291,1.4427,486.0076,500.0916
26.689,2.9851,3.9434,3.8298,495.5191,479.6794,2.5115
26.71,2.9966,3.9431,3.8379,494.0,488.5878,2.8473
26.729,3.019,3.9492,3.8647,492.8473,499.2748,498.8015
26.749,3.0073,3.9436,3.866,496.3511,500.1145,499.0687
26.769,3.0212,3.9629,3.8293,2.4046,489.9542,2.0534
26.789,3.0032,3.9548,3.8457,495.6565,487.1298,500.1221
26.809,2.9827,3.9487,3.8665,496.4809,491.542,1.1832
26.829,3.0125,3.9458,3.8701,495.9848,499.8321,2.4733
26.849,3.0198,3.9529,3.8806,496.6031,0.313,1.6031
26.869,3.0325,3.9595,3.8425,1.8702,491.7405,1.5649
26.889,2.9978,3.9438,3.8481,497.6947,489.9084,0.6794
26.909,2.9944,3.9504,3.866,496.3511,494.2061,2.1527
26.929,3.009,3.9512,3.8953,494.6107,494.5573,1.2901
26.949,3.0017,3.9512,3.9009,495.8244,498.9771,0.4275
26.969,3.0208,3.9509,3.8806,2.9008,494.4886,3.3664
26.989,3.0117,3.9517,3.8542,2.687,490.0687,1.4656
27.009,2.9695,3.9507,3.8328,499.6947,486.3511,2.0076
27.029,3.0085,3.9463,3.8787,491.0076,483.0534,0.9466
27.049,3.0144,3.96,3.9485,492.2366,481.8855,0.771
27.069,3.009,3.9531,3.9211,499.9466,481.9848,2.5878
27.089,2.9995,3.9556,3.8704,4.2366,485.3741,5.4504
27.109,2.9924,3.9521,3.8767,497.8015,490.4733,3.1908
27.129,2.9954,3.9316,3.9287,488.916,482.0993,2.5496
27.149,2.9832,3.9519,3.9414,494.8855,471.6947,0.7557
27.169,3.012,3.9749,3.928,1.9313,470.8626,4.8321
27.189,3.0327,3.9548,3.9146,496.0382,481.4656,3.9847
27.209,3.0164,3.9468,3.9514,492.4733,483.9313,2.3206
27.229,2.9944,3.9407,0.0046,492.3435,485.4886,1.5725
27.249,2.9761,3.948,0.0017,2.5725,480.1221,1.4504
27.269,3.0149,3.9976,3.9456,11.0687,467.6718,2.374
27.289,3.043,3.99,3.9375,1.3664,478.9618,3.9008
27.309,3.0498,3.9709,3.9495,497.8321,474.3893,3.2748
27.329,2.9988,3.9858,0.0027,496.229,459.9771,0.0916
27.35,3.0,3.9421,3.9944,487.5191,429.1527,5.9771
27.369,3.0117,3.9539,3.9976,496.5115,427.0,499.4351
27.389,2.9612,3.9734,0.0212,495.1221,444.6031,497.5191
27.409,2.9846,3.938,0.1252,490.4428,460.0534,499.8015
27.429,2.9944,3.9211,0.1431,492.4809,459.0687,5.1756
27.449,3.0276,3.9353,0.126,1.6489,447.1145,6.0916
27.469,3.0337,3.9595,0.1057,4.6641,435.4046,4.1679
27.489,3.0151,3.9463,0.1165,497.8168,444.9848,3.9008
27.509,3.0154,3.9556,0.2117,492.4122,456.855,3.5802
27.529,3.054,3.95,0.2761,498.4199,455.9237,3.0534
27.549,3.0898,3.9446,0.2813,5.9389,440.1069,2.374
27.569,3.0503,3.95,0.2563,11.5573,421.7023,0.4275
27.589,3.0042,3.9521,0.2705,8.7328,438.1145,1.8321
27.609,3.0369,3.9343,0.2896,7.7328,459.3664,497.8703
27.629,3.1011,3.9717,0.3088,2.9847,459.9084,498.9237
27.649,3.0701,3.9636,0.3142,6.9847,443.3588,495.3893
27.669,2.9666,3.9509,0.2451,8.1145,446.5496,498.5725
27.689,2.9929,3.9631,0.2544,10.2901,474.5649,3.4351
27.709,2.9954,3.9631,0.3098,496.2443,485.0382,1.5115
27.729,3.0857,3.9568,0.3416,493.1374,468.8397,2.7099
27.749,3.0393,3.9641,0.3792,494.2596,446.5344,0.0076
27.769,3.0479,3.9688,0.3799,497.0611,444.0458,2.8702
27.789,3.0779,3.9675,0.4009,5.6107,464.3817,8.1908
27.809,3.1326,3.9795,0.4839,1.8702,462.2519,5.8321
27.829,3.1787,3.9624,0.5383,3.5649,436.0076,0.7176
27.849,3.0513,3.9775,0.5234,15.4198,392.1756,498.7023
27.869,2.9829,3.9414,0.425,18.5114,409.7786,6.8855
27.889,3.1165,3.9746,0.4504,15.2977,463.5573,15.3435
27.909,3.1953,3.9829,0.5386,5.9008,479.5496,11.4046
27.929,3.1956,3.9893,0.5815,7.8779,465.3741,7.1832
27.949,3.2166,3.9944,0.606,15.1679,427.458,5.9924
27.969,3.0825,0.0039,0.5581,15.6489,396.6031,5.8855
27.99,3.1277,0.0325,0.4834,18.0992,431.7557,13.4122
28.009,3.2795,3.9968,0.5078,3.2595,469.542,14.6794
28.029,3.26,0.0225,0.6292,488.4351,485.9542,6.0534
28.049,3.2476,0.002,0.6829,495.0076,481.5954,4.5725
28.069,3.2048,0.0173,0.6067,9.229,487.2748,5.9466
28.089,3.2922,0.0049,0.5911,0.8092,484.3817,7.145
28.109,3.2622,0.0149,0.6182,496.229,484.2825,2.3588
28.129,3.218,0.0107,0.6548,493.6183,2.8397,0.5115
28.149,3.2185,3.9973,0.634,5.8931,19.8397,3.4809
28.169,3.2793,0.0144,0.6042,6.5878,16.4122,1.855
28.189,3.2458,0.0286,0.5901,2.0763,2.8931,497.9466
28.209,3.1958,0.0225,0.6162,495.7634,497.2366,497.3664
28.229,3.189,0.0212,0.6316,497.7176,5.084,0.2519
28.249,3.2156,0.0144,0.6082,2.1069,13.0076,0.6641
28.269,3.2268,0.0078,0.5784,500.2138,12.4198,497.6336
28.289,3.1899,0.0115,0.6062,496.1145,6.374,495.9771
28.309,3.1499,0.0159,0.6401,495.4656,4.0458,498.1679
28.329,3.1956,0.0139,0.6067,2.9389,8.8626,2.6412
28.349,3.1897,0.0229,0.5874,500.2672,9.4427,1.1374
28.369,3.2083,0.0293,0.5725,497.2366,9.5954,0.9847
28.389,3.2043,0.0173,0.6035,494.1451,6.4122,499.7023
28.409,3.1799,0.019,0.6177,496.7176,0.6183,499.9008
28.429,3.1877,0.0217,0.5876,2.0534,499.313,1.771
28.449,3.1836,0.0222,0.5864,497.2596,2.7481,1.3359
28.469,3.1702,0.022,0.585,495.6489,11.0153,2.0763
28.489,3.1877,0.0164,0.6052,494.916,15.0611,2.4275
28.509,3.2078,0.0125,0.6001,498.3741,8.9008,3.1069
28.529,3.2083,0.0188,0.5977,498.313,496.7786,1.2748
28.549,3.1697,0.0122,0.5874,497.0611,491.0534,0.0916
28.569,3.1748,0.0205,0.5901,499.7405,1.0992,2.4351
28.589,3.1992,0.0154,0.5867,496.1374,4.9313,2.3206
28.609,3.2114,0.0173,0.6018,496.4351,0.5649,1.4809
28.63,3.196,0.0122,0.5925,498.626,492.7328,1.4962
28.649,3.1909,0.0122,0.5967,498.7786,492.7023,1.2595
28.669,3.1753,0.0193,0.5972,499.6183,491.7634,2.8702
28.689,3.1965,0.0132,0.6082,498.6947,490.2519,4.0
28.709,3.2104,0.0076,0.6301,498.8626,486.0,2.4427
28.729,3.1938,0.0098,0.6125,2.0763,481.2061,2.145
28.749,3.2117,0.0066,0.5945,1.2595,479.6183,2.5725
28.769,3.1775,0.0225,0.6108,2.0458,489.1221,3.9084
28.789,3.2122,0.0146,0.5835,1.4885,10.8931,3.8092
28.809,3.1987,0.0334,0.5852,498.916,29.8168,2.6336
28.829,3.198,0.0251,0.5608,497.0229,48.2901,3.5725
28.849,3.2341,0.0156,0.6016,495.2519,77.397,499.0
28.869,3.2539,0.0298,0.5999,1.0763,84.5496,497.3053
28.889,3.1995,0.0334,0.5415,6.3664,53.3206,499.3511
28.909,3.1155,0.031,0.5066,499.5802,51.2443,495.4275
28.929,3.1252,0.0151,0.4575,499.5802,68.0611,498.3206
28.949,3.0957,3.9937,0.4873,491.5878,93.9695,494.6336
28.969,3.0454,3.9946,0.5645,497.3359,139.8855,489.5115
28.989,3.0935,0.022,0.4089,15.229,150.5114,495.2748
29.009,3.052,0.0298,0.375,26.4962,78.3511,496.687
29.029,2.9929,0.0166,0.3008,1.8779,61.5038,489.5725
29.049,3.0337,0.0049,0.293,5.8473,82.6183,489.3359
29.069,3.0117,3.9841,0.2844,498.855,102.542,482.855
29.089,3.0549,0.0471,0.2451,495.3359,110.0076,477.9008
29.109,3.0986,3.9971,0.1853,10.0611,56.687,489.0458
29.129,3.0303,3.9976,0.1553,500.0306,38.8244,487.6641
29.149,3.0591,0.0154,0.1079,497.4656,47.4504,498.0153
29.169,3.0261,3.9736,0.1367,493.1374,75.8931,495.7481
29.189,3.0129,3.9507,0.1326,490.4351,85.7786,491.5878
29.209,2.9895,3.9661,0.1355,499.7786,100.1832,488.1145
29.229,2.9976,3.9934,0.0894,3.9084,76.9389,491.6489
29.249,2.9404,3.9944,0.0244,0.5878,48.6412,496.855
29.27,2.9839,3.9658,3.9917,491.7481,56.3664,499.771
29.289,2.9504,3.9597,3.9963,498.8015,94.0076,497.6336
29.309,3.0012,3.9736,3.9998,496.9848,98.626,499.2214
29.329,3.0356,3.9858,3.9702,497.8779,59.3435,498.9542
29.349,2.9536,0.0479,3.865,494.855,29.6107,5.5573
29.369,2.9448,3.9697,3.8774,499.8015,51.7176,11.3053
29.389,3.0144,3.9683,3.8596,490.0916,82.9008,6.1374
29.409,3.0239,3.9717,3.8623,491.626,93.8702,2.8779
29.429,3.0632,3.9841,3.7961,492.7863,78.1298,1.8626
29.449,3.0574,3.9858,3.7871,480.3588,46.9466,499.0687
29.469,3.0134,0.0076,3.843,472.2748,30.3359,499.8779
29.489,2.991,3.981,3.9004,483.4428,33.9618,5.5038
29.509,3.0583,3.9614,3.8298,0.3893,47.0916,6.6565
29.529,3.0854,3.9944,3.7847,499.7634,34.5038,1.6412
29.549,3.0681,3.9893,3.7415,499.8931,496.2596,496.0611
29.569,3.0491,3.9805,3.7607,496.2519,475.1756,496.2443
29.589,2.9744,3.9709,3.7043,3.1069,488.4656,0.3435
29.609,3.0251,3.9817,3.7207,497.5649,7.1374,0.855
29.629,3.0305,3.988,3.7493,495.1908,499.8855,499.0229
29.649,3.0525,3.9939,3.7639,496.0993,495.8473,0.0687
29.669,3.0283,3.9861,3.751,0.3359,487.8855,1.3435
29.689,2.9978,3.9854,3.7578,496.4733,0.771,1.3893
29.709,3.0195,3.9717,3.7842,495.5725,499.5038,2.3053
29.729,3.0417,3.9758,3.7883,497.0229,499.5649,499.6107
29.749,3.0386,3.9844,3.7666,499.687,492.1985,500.1985
29.769,3.0266,3.9927,3.7336,0.084,489.3053,0.3282
29.789,2.9875,3.9851,3.761,495.5191,490.6412,0.9618
29.809,3.0225,3.9683,3.7961,496.4351,495.4428,2.6107
29.829,3.0129,3.9697,3.7986,499.855,0.458,1.2595
29.849,3.0581,3.9878,3.7683,1.2061,497.0534,1.8626
29.869,3.0325,3.9839,3.7625,497.1679,489.8626,500.0993
29.889,2.9932,3.9739,3.7754,494.8321,496.9237,0.9084
29.91,2.9971,3.9724,3.7998,492.5267,0.5496,3.2901
29.929,3.0181,3.9761,3.8252,496.0611,1.9695,4.7099
29.949,3.0562,3.9905,3.8103,1.8855,500.1832,3.2595
29.969,3.0444,3.9863,3.7754,0.7252,495.4733,0.7863
29.989,3.0081,3.9863,3.7554,500.1603,493.1145,1.2748
30.009,3.0125,3.991,3.7676,497.0611,495.5725,2.7176
30.029,3.0234,3.9829,3.7788,494.8779,496.0611,3.8702
30.049,3.0239,3.9868,3.7893,494.1679,500.2443,2.6489
30.069,3.0308,3.9956,3.8076,494.9771,499.5649,1.4656
30.089,3.0449,3.9844,3.8108,498.0611,494.6565,1.6107
30.109,3.0066,3.978,3.792,499.0534,491.1451,0.374
30.129,2.991,3.9802,3.7871,497.1985,497.0153,2.5496
30.149,3.0098,3.989,3.8069,495.3741,1.8931,2.4962
30.169,3.0356,3.9866,3.8235,497.0763,1.626,2.6489
30.189,3.0334,3.9893,3.7764,0.3359,499.6412,2.0305
30.209,2.9897,3.9849,3.7754,497.2977,496.1069,2.1221
30.229,3.0042,3.9895,3.7874,494.3588,2.3206,1.7328
30.249,3.0229,3.99,3.8206,494.2672,3.6565,2.1756
30.269,3.0361,3.9968,3.7981,498.8855,0.4198,3.1221
30.289,3.0239,3.9963,3.7734,0.8626,495.5496,3.626
30.309,3.0212,3.9863,3.791,497.4809,494.4886,2.7634
30.329,3.001,3.9954,3.8022,491.9848,498.7023,1.1145
30.349,3.0222,3.9885,3.8474,493.6794,2.8092,2.313
30.369,3.0142,3.998,3.8315,499.4962,8.771,4.2901
30.389,3.0354,3.9993,3.8003,0.9389,7.9237,4.8244
30.409,3.0293,0.0039,3.7642,0.6947,1.145,2.2672
30.429,3.0166,3.99,3.7625,495.2443,4.7939,0.6183
30.449,3.0164,3.9849,3.7874,493.4428,6.6183,0.7252
30.469,3.0227,3.9878,3.8167,496.9542,6.229,2.6489
30.489,3.0337,0.0044,3.7776,0.7557,499.687,2.9618
30.509,3.0176,3.9941,3.7683,495.7786,497.8321,0.9771
30.529,3.0078,3.9939,3.7981,494.3359,2.6107,2.0611
30.55,3.0083,3.9854,3.8025,496.2977,4.2977,3.4962
30.569,3.0413,0.0017,3.7852,498.6489,5.9695,3.2137
30.589,3.0327,3.9961,3.7644,497.1451,0.6107,0.7328
30.609,3.0095,3.9993,3.7947,494.8244,3.0763,0.6412
30.629,3.002,3.9922,3.8015,495.6336,7.2061,2.1069
30.649,3.0339,3.9924,3.8027,498.8626,9.2901,3.6031
30.669,3.042,0.0095,3.761,0.5649,2.2137,1.0763
30.689,3.0105,0.0156,3.7456,497.8931,497.1832,499.229
30.709,3.0127,0.0015,3.7761,495.916,0.0076,0.6489
30.729,3.0217,0.0039,3.7808,496.8244,497.1527,2.3511
30.749,3.0425,3.9998,3.7827,498.2366,497.3817,2.7863
30.769,3.0381,0.0085,3.7837,497.4656,486.7634,0.8397
30.789,2.9976,3.9956,3.7756,496.6641,475.8321,500.2672
30.809,3.0107,3.9929,3.7681,494.1451,476.9237,2.5267
30.829,3.0151,3.9902,3.8281,490.7481,482.1756,1.1069
30.849,3.0171,0.0037,3.8276,495.2596,486.4428,0.9237
30.869,3.0134,0.002,3.8374,498.8473,483.7328,1.1527
30.889,3.0056,3.9983,3.812,498.4275,480.5496,3.0992
30.909,3.0188,3.9983,3.8057,493.1298,478.0382,2.458
30.929,3.011,3.9875,3.8433,490.458,481.1985,0.8779
30.949,3.0188,3.999,3.8472,495.3664,485.2901,0.8855
30.969,3.0229,0.0254,3.8242,497.2138,480.1221,0.9084
30.989,2.9973,0.0127,3.8284,494.4428,473.1679,0.5649
31.009,2.9934,0.009,3.8704,486.8168,471.9084,2.2748
31.029,3.0093,3.9946,3.9006,489.542,472.4886,0.7786
31.049,3.0134,0.0093,3.9214,490.1374,471.4199,1.7176
31.069,2.9927,3.9966,3.9114,495.084,474.8473,2.8092
31.089,2.978,0.0024,3.8916,495.8626,478.0763,3.2977
31.109,3.0193,3.9993,3.8867,495.2061,474.2901,6.1985
31.129,2.9944,0.0078,3.9294,488.5649,471.7023,3.1756
31.149,3.0105,0.0066,3.9529,492.1832,477.4656,4.3664
31.169,2.9968,0.0115,3.947,499.4962,476.7557,1.5115
31.19,2.9993,0.0024,3.9495,499.7328,480.6718,2.7634
31.209,2.9861,0.0022,3.9512,0.4122,484.0229,3.0534
31.229,2.9978,0.0071,3.9541,499.9466,481.0229,5.1908
31.249,3.0037,0.0017,3.9663,495.4275,482.0306,2.9466
31.269,3.0103,0.0015,3.9907,494.5725,491.2825,1.4962
31.289,2.9944,0.0005,3.9949,498.3283,494.4809,1.6183
31.309,3.0024,0.0085,3.9629,0.4885,490.0306,4.1679
31.329,2.9702,0.0042,3.9673,499.9084,484.626,6.0076
31.349,3.0088,0.0142,3.9854,3.9542,475.2214,6.1527
31.369,3.0115,0.02,0.0046,0.7405,464.626,3.2977
31.389,2.9824,0.0117,0.0234,497.9466,469.1527,4.6107
31.409,2.9807,0.0142,0.0188,498.8931,476.855,5.4809
31.429,2.9973,0.0063,0.043,498.5649,491.7099,4.2214
31.449,3.0188,0.02,0.0208,0.3359,486.855,5.1832
31.469,3.0171,0.04,0.0508,497.5573,481.2672,3.0916
31.489,3.01,0.0154,0.0215,497.8473,481.5725,2.4733
31.509,2.9731,0.0286,0.0459,495.6565,482.855,0.6107
31.529,2.9893,0.0239,0.0686,495.1451,487.2596,1.4351
31.549,2.9963,0.0095,0.0764,495.3206,488.7252,3.0458
31.569,3.0193,0.0186,0.0769,497.9924,491.0,4.7176
31.589,3.0164,0.0208,0.0686,496.8244,493.8473,1.2595
31.609,2.9897,0.0247,0.0591,499.4351,488.313,0.8855
31.629,2.98,0.0161,0.0735,496.0611,494.2977,1.8244
31.649,3.0068,0.0234,0.1006,495.5344,496.2596,3.313
31.669,3.0117,0.0193,0.0808,498.0611,498.0153,3.2366
31.689,3.0076,0.0198,0.092,498.4962,1.6031,1.3511
31.709,2.9922,0.0303,0.0745,499.4809,6.5573,0.2595
31.729,3.0032,0.0271,0.0852,498.3588,9.5267,0.7023
31.749,2.9905,0.0244,0.0823,498.9389,7.1603,0.3893
31.769,3.009,0.0276,0.0649,498.5802,8.4198,0.2519
31.789,2.9932,0.0278,0.0667,498.4886,7.5115,500.0306
31.809,2.9929,0.0195,0.0632,498.9237,16.0305,500.2596
31.83,2.9917,0.0239,0.0896,499.916,30.9924,496.5573
31.849,2.9934,0.0195,0.0439,6.0076,44.4046,498.4199
31.869,3.0078,0.0144,0.001,4.8015,20.4656,499.8244
31.889,2.9761,0.0068,0.0107,498.0153,12.4198,0.2519
31.909,3.011,0.0093,0.0056,498.8015,17.687,1.5954
31.929,2.9788,3.9917,3.9954,499.0,20.6183,1.1374
31.949,3.0042,0.0208,0.0205,495.4886,33.4809,498.5191
31.969,3.0171,0.0244,0.0146,0.5496,41.2366,498.5802
31.989,3.0054,0.0112,3.9714,3.9695,20.916,1.5725
32.009,2.9851,0.012,3.9688,499.7939,19.1603,1.0382
32.029,2.9761,0.0061,3.9775,0.8321,25.6336,3.1527
32.049,3.0007,0.0129,3.979,4.1679,35.0382,3.7176
32.069,3.0112,0.0073,3.9417,7.2443,45.084,4.542
32.089,3.0251,0.0403,3.8635,11.6641,35.0,3.771
32.109,3.0093,0.0315,3.8711,499.397,16.3969,2.2137
32.129,3.0017,0.0266,3.8923,494.7252,9.9466,1.1069
32.149,2.9863,0.0203,3.9121,497.2214,10.6641,1.5496
32.169,3.0176,0.019,3.8855,0.1756,5.2595,4.0534
32.189,3.012,0.0139,3.8855,498.5191,500.0534,2.8168
32.209,2.9973,0.0159,3.9016,497.4656,5.2977,0.3817
32.229,2.9971,0.0193,3.9043,497.1603,9.5267,499.3283
32.249,3.0027,0.0278,3.9041,497.4046,15.229,0.916
32.269,3.0095,0.0168,3.9099,498.8015,11.9084,2.5649
32.289,3.0181,0.0222,3.886,2.2595,10.6336,2.3282
32.309,3.012,0.0151,3.8613,2.8473,13.5954,0.084
32.329,3.0042,0.012,3.8418,500.2672,19.7786,499.8855
32.349,2.9763,0.0005,3.8877,498.0534,29.6336,1.4275
32.369,3.0068,0.03,3.9089,1.4198,39.2672,6.5649
32.389,3.0278,0.0266,3.8652,5.9847,43.4351,6.9313
32.409,3.033,0.0352,3.8242,8.4962,41.9008,6.3359
32.429,3.0381,0.0103,3.8132,10.3817,41.3664,5.2824
32.449,2.9724,0.0173,3.7239,9.8092,32.7099,9.8702
32.47,3.0586,0.0579,3.7432,497.0076,9.542,9.1603
32.489,3.0247,0.0471,3.7563,495.1145,499.9313,0.5344
32.509,3.0366,0.0291,3.7891,495.8703,499.7786,1.7023
32.529,3.0134,0.0239,3.803,499.4122,495.0229,1.2595
32.549,3.01,0.0276,3.7776,0.1298,497.0382,2.0153
32.569,3.0325,0.0334,3.7725,496.9848,488.6031,499.7481
32.589,3.0295,0.0349,3.792,491.0534,478.7481,498.1527
32.609,3.0034,0.0178,3.8003,492.3435,479.5573,498.084
32.629,3.0188,0.0181,3.8215,493.1603,487.9008,497.9695
32.649,3.0095,0.0247,3.8357,494.5573,495.3283,498.2519
32.669,3.0183,0.0232,3.8467,497.9466,1.1145,499.0687
32.689,3.0247,0.0271,3.8157,1.8244,492.4504,1.2443
32.709,3.0061,0.0222,3.803,497.4733,489.9466,499.2443
32.729,3.0012,0.0205,3.8079,498.1451,498.855,498.5344
32.749,3.0217,0.0215,3.8125,494.5802,2.6489,0.5878
32.769,3.0076,0.0195,3.834,494.4046,4.8397,0.8473
32.789,3.0452,0.0266,3.844,499.4809,499.687,3.2595
32.809,3.0134,0.0247,3.823,1.9847,488.6183,2.4275
32.829,3.0085,0.0005,3.8269,497.5038,496.6489,1.9618
32.849,2.9939,0.0193,3.8489,495.2825,5.0992,499.4504
32.869,3.0181,0.0291,3.8513,0.0,6.7481,1.7863
32.889,3.0222,0.0325,3.8115,3.7634,5.8092,0.9924
32.909,3.0305,0.0269,3.7966,3.2824,495.2596,0.0992
32.929,3.0051,0.0371,3.7986,498.4428,493.2596,493.7634
32.949,2.9834,0.0325,3.8137,498.397,493.2138,493.8168
32.969,3.0117,0.0012,3.8391,0.7786,496.229,494.0916
32.989,3.0283,0.0247,3.8232,1.3664,495.084,493.0382
33.009,3.0176,0.0034,3.8293,498.084,481.4275,489.2214
33.029,2.9988,3.9758,3.8386,498.1451,484.1374,487.0
33.049,3.0,3.9924,3.8696,499.7176,493.6565,487.0687
33.069,3.0127,3.9746,3.8674,2.7405,489.5267,485.6107
33.089,3.0066,3.9827,3.8525,2.2748,484.0,482.5802
33.11,2.9685,3.9819,3.8455,0.7252,474.4122,481.1145
33.129,2.9941,3.947,3.8555,497.8397,480.7023,478.626
33.149,2.9824,3.925,3.8821,498.6031,487.5573,476.9848
33.169,3.0078,3.9666,3.9219,498.0916,487.0534,474.1679
33.189,2.9585,3.9509,3.8938,5.7557,485.2977,470.8397
33.209,2.9907,3.9197,3.8667,4.7328,482.4886,475.0076
33.229,2.9927,3.8962,3.8926,495.0534,486.9084,474.8931
33.249,3.0,3.9131,3.9014,484.9084,492.8168,473.0
33.269,3.0295,3.9119,3.9272,495.4809,488.8931,478.0076
33.289,2.9949,3.896,3.8899,3.0076,480.0076,479.4886
33.309,3.0339,3.884,3.8835,498.9008,481.5038,479.0611
33.329,2.9844,3.886,3.9219,489.0993,480.0382,468.4275
33.349,2.9607,3.8713,3.9258,489.1603,486.2061,466.0229
33.369,3.0095,3.8628,3.9429,494.9084,493.1221,477.229
33.389,3.0645,3.8289,3.8958,494.8626,480.7939,483.0153
33.409,3.0469,3.8506,3.9351,492.8703,471.1145,479.0763
33.429,3.0203,3.822,3.9226,493.3817,452.1298,481.0534
33.449,3.0046,3.8071,3.937,486.4962,443.9924,480.9695
33.469,3.0125,3.8079,0.0105,472.4199,450.9924,485.2825
33.489,2.9841,3.8096,0.0049,483.8397,459.4428,484.4199
33.509,3.0405,3.7656,0.0068,490.9695,448.855,3.1527
33.529,3.0295,3.8477,0.0581,483.4504,427.7557,492.1145
33.549,2.9902,3.8076,0.0378,480.5115,414.542,484.2138
33.569,3.0195,3.8147,0.0305,473.0153,434.1679,483.3511
33.589,3.0847,3.7954,0.1152,461.3741,448.9008,479.4351
33.609,3.1455,3.8152,0.2388,467.2061,431.855,459.6565
33.629,3.0232,3.7485,0.2581,481.2366,381.0763,453.0153
33.649,2.927,3.6975,0.1697,489.1603,407.2748,470.6565
33.669,3.0415,3.749,0.1282,475.1145,458.5725,474.1145
33.689,3.1875,3.7466,0.2224,450.4351,470.5878,460.6794
33.709,3.2317,3.7212,0.2947,456.8779,445.4962,457.8092
33.729,3.0608,3.6934,0.3403,469.3511,391.771,437.771
33.75,2.9851,3.5911,0.2249,480.0458,388.687,442.2596
33.769,3.0586,3.667,0.1697,487.5038,436.5802,463.8092
33.789,3.1665,3.6858,0.1948,467.9542,458.7939,465.4199
33.809,3.2825,3.6501,0.3862,451.0763,433.0306,452.3741
33.829,3.1692,3.6047,0.5388,445.8931,393.2901,446.7405
33.849,3.0632,3.5466,0.4998,449.8626,387.2366,465.6641
33.869,3.1399,3.4976,0.3455,477.4275,433.6412,483.0611
33.889,3.2373,3.5718,0.322,488.0687,454.4046,496.5191
33.909,3.2383,3.564,0.446,452.1832,455.5267,493.2748
33.929,3.218,3.552,0.5254,408.0382,457.2977,467.5496
33.949,3.3398,3.4768,0.4641,381.5878,444.1374,459.7863
33.969,3.3386,3.4407,0.4419,395.3359,442.771,449.5725
33.989,3.3091,3.4446,0.4189,413.5191,437.0153,427.6183
34.009,3.2139,3.4187,0.3933,421.6947,435.2138,424.6641
34.029,3.2256,3.3911,0.3982,436.3664,441.4886,432.5267
34.049,3.3362,3.3601,0.4158,459.626,463.5496,444.4809
34.069,3.3999,3.3538,0.3779,489.9313,462.5496,459.4199
34.089,3.4294,3.332,0.4026,499.9313,448.2519,460.4962
34.109,3.4048,3.3508,0.4236,494.1832,450.3206,444.2138
34.129,3.415,3.345,0.5383,475.8015,442.3283,428.2748
34.149,3.4109,3.2688,0.4131,456.6183,437.9924,428.9542
34.169,3.4939,3.2458,0.3606,459.2748,444.2596,432.9618
34.189,3.4973,3.2703,0.3948,473.5267,444.2901,428.0687
34.209,3.4871,3.2427,0.4763,447.4275,442.2977,427.3053
34.229,3.5144,3.178,0.4834,427.0,447.1985,421.7405
34.249,3.6367,3.1909,0.4346,435.1221,453.2596,426.0458
34.269,3.7019,3.2078,0.3823,457.9771,446.8092,433.6183
34.289,3.6921,3.1487,0.405,475.4428,448.1527,432.5878
34.309,3.6655,3.1689,0.4924,466.3283,459.3053,427.9771
34.329,3.6899,3.1267,0.4719,458.8931,454.7405,430.6412
34.349,3.7112,3.1316,0.3911,479.0763,466.8703,439.7557
34.369,3.7646,3.1636,0.3198,491.8931,479.7863,445.9084
34.39,3.772,3.1755,0.3772,473.0687,489.1603,449.0993
34.409,3.7729,3.0835,0.4194,441.9389,496.2748,453.8015
34.429,3.7944,3.0515,0.3643,430.0916,496.9695,467.2061
34.449,3.8376,3.0999,0.2939,459.4962,10.1527,472.2825
34.469,3.842,3.1157,0.3293,458.2748,12.145,463.7786
34.489,3.8552,3.1174,0.3308,433.3817,2.7252,461.313
34.509,3.8752,3.0833,0.3215,432.6947,492.6412,465.916
